GameID,GameVersion,BlueSideWin,BlueTopName,BlueTopSide,BlueTopRank,BlueTopDivision,BlueTopRole,BlueTopChampID,BlueTopWinrate,BlueTopWinStreak,BlueJungleName,BlueJungleSide,BlueJungleRank,BlueJungleDivision,BlueJungleRole,BlueJungleChampID,BlueJungleWinrate,BlueJungleWinStreak,BlueMidName,BlueMidSide,BlueMidRank,BlueMidDivision,BlueMidRole,BlueMidChampID,BlueMidWinrate,BlueMidWinStreak,BlueADCName,BlueADCSide,BlueADCRank,BlueADCDivision,BlueADCRole,BlueADCChampID,BlueADCWinrate,BlueADCWinStreak,BlueSupportName,BlueSupportSide,BlueSupportRank,BlueSupportDivision,BlueSupportRole,BlueSupportChampID,BlueSupportWinrate,BlueSupportWinStreak,RedTopName,RedTopSide,RedTopRank,RedTopDivision,RedTopRole,RedTopChampID,RedTopWinrate,RedTopWinStreak,RedJungleName,RedJungleSide,RedJungleRank,RedJungleDivision,RedJungleRole,RedJungleChampID,RedJungleWinrate,RedJungleWinStreak,RedMidName,RedMidSide,RedMidRank,RedMidDivision,RedMidRole,RedMidChampID,RedMidWinrate,RedMidWinStreak,RedADCName,RedADCSide,RedADCRank,RedADCDivision,RedADCRole,RedADCChampID,RedADCWinrate,RedADCWinStreak,RedSupportName,RedSupportSide,RedSupportRank,RedSupportDivision,RedSupportRole,RedSupportChampID,RedSupportWinrate,RedSupportWinStreak
CIwPbX19FDe-Y0_XO1Ls3idm50RwYZfROUmifmIgTFI=,14.22.635.4945,False,SirSlapps#SLAPP,BLUE,SILVER,3,TOP,901,69.09,False,IceStorm67#NA1,BLUE,BRONZE,4,JUNGLE,56,57.14,False,Very Drunk#NA1,BLUE,BRONZE,1,MID,1,43.24,False,SwordOf1000Truth#NA1,BLUE,SILVER,2,ADC,74,61.54,False,slslslslslslslp#NA1,BLUE,BRONZE,4,SUPPORT,143,54.35,False,Him Horton#1841,RED,SILVER,2,TOP,86,50.0,False,Persi Vil#NA1,RED,SILVER,4,JUNGLE,131,54.2,False,Hussein#MJ4L,RED,BRONZE,3,MID,517,49.06,False,BaronBigBad#NA1,RED,SILVER,4,ADC,81,55.56,False,Contagion Engine#NA1,RED,BRONZE,2,SUPPORT,9,51.22,True
CIwPbX19FDfBKRI0jx5XbDj2mzzxc8GczmSsb5v_w_I=,14.22.635.4945,True,qrtgtf#NA1,BLUE,BRONZE,1,TOP,41,43.33,False,Peng57821#LOL,BLUE,BRONZE,2,JUNGLE,234,50.88,False,sana#0420,BLUE,SILVER,3,MID,84,47.78,False,SwordOf1000Truth#NA1,BLUE,SILVER,3,ADC,74,61.54,False,slslslslslslslp#NA1,BLUE,BRONZE,4,SUPPORT,143,54.35,False,Spank#Spvnk,RED,BRONZE,2,TOP,50,60.0,False,Overactive#NA1,RED,UNRANKED,0,JUNGLE,122,57.14,False,Aierhua#AierH,RED,SILVER,2,MID,45,58.42,True,Ayesidamushi#NA1,RED,SILVER,4,ADC,21,50.0,False,smallluoli#NA1,RED,IRON,1,SUPPORT,3,40.91,False
CIwPbX19FDflGmLJtHtLNO3WduUlRRE_M0rsjFEDRPk=,14.22.635.4945,True,kewlnamee#NA1,BLUE,SILVER,4,TOP,887,45.28,True,ArtisanDodger#NA1,BLUE,SILVER,4,JUNGLE,5,50.0,False,peganpriest#NA1,BLUE,SILVER,4,MID,245,49.58,False,SwordOf1000Truth#NA1,BLUE,SILVER,2,ADC,74,61.54,False,slslslslslslslp#NA1,BLUE,BRONZE,3,SUPPORT,143,54.35,False,thugger#4176,RED,SILVER,4,TOP,19,52.67,True,MickBard#NA1,RED,BRONZE,1,JUNGLE,876,48.39,False,Raphatomicsmurf#NA1,RED,BRONZE,1,MID,901,49.3,False,OceanicBear#NA1,RED,BRONZE,1,ADC,51,52.54,False,9ravestone#NA1,RED,BRONZE,1,SUPPORT,111,42.35,False
CIwPbX19FDe0cXyn27ufjU4dohbxlZaiFKEQtPJ9Iw8=,14.22.635.4945,True,thugger#4176,BLUE,SILVER,4,TOP,19,52.67,True,MickBard#NA1,BLUE,BRONZE,1,JUNGLE,876,48.39,False,Raphatomicsmurf#NA1,BLUE,BRONZE,1,MID,901,49.3,False,OceanicBear#NA1,BLUE,BRONZE,1,ADC,51,52.54,False,ElJefe479#3624,BLUE,BRONZE,2,SUPPORT,25,40.0,False,Roden#ODIN,RED,SILVER,4,TOP,777,42.97,False,Worwsamat#NA1,RED,UNRANKED,0,JUNGLE,62,22.73,False,Yasuo#Moosn,RED,BRONZE,1,MID,157,40.0,False,SwordOf1000Truth#NA1,RED,SILVER,2,ADC,74,61.54,False,slslslslslslslp#NA1,RED,BRONZE,3,SUPPORT,143,54.35,False
CIwPbX19FDe5_D8A2KnOFqBA84LKKlpvoZ-KAsa6Nes=,14.21.630.3012,True,BloodPop#NA1,BLUE,SILVER,4,TOP,83,47.62,False,Tobio#Hina,BLUE,IRON,1,JUNGLE,113,60.0,False,JMØØ#2DOT,BLUE,BRONZE,1,MID,103,53.7,False,yG Arctic#7478,BLUE,BRONZE,2,ADC,145,49.28,False,Arkto#NK1,BLUE,BRONZE,1,SUPPORT,235,50.54,False,Saddboy#NA1,RED,BRONZE,3,TOP,75,44.07,False,BuzzXBS#137,RED,SILVER,4,JUNGLE,223,52.11,True,Happykillingaaa#NA1,RED,BRONZE,3,MID,105,43.33,False,ATG Ominous#NA2,RED,BRONZE,2,ADC,119,49.7,False,TheGuyWhoSaysMeh#NA1,RED,BRONZE,3,SUPPORT,111,40.0,False
CIwPbX19FDeAX3vrSIhYSmWeWC-2uOel9r7dU3qjJMI=,14.21.630.3012,False,BloodPop#NA1,BLUE,SILVER,4,TOP,82,47.62,False,gknight7#NA1,BLUE,BRONZE,4,JUNGLE,17,52.69,True,manSlay3r312#NA1,BLUE,SILVER,1,MID,910,41.94,False,Tobio#Hina,BLUE,IRON,1,ADC,429,60.0,False,mommys kitten#awda,BLUE,SILVER,4,SUPPORT,235,48.77,True,Asura#Z880,RED,BRONZE,2,TOP,80,0,False,SUESHI#MACHI,RED,BRONZE,3,JUNGLE,11,64.29,False,Bumblebear11#aha,RED,SILVER,3,MID,103,50.75,False,Maddy#2001,RED,SILVER,4,ADC,202,49.15,False,Selioda#NA1,RED,UNRANKED,0,SUPPORT,223,0,False
CIwPbX19FDdjoHdbnU1IqCAx45PdL9A1x1N4sLN_R_A=,14.21.630.3012,False,kata#455,BLUE,SILVER,4,TOP,86,45.0,False,NonIratePirate#NA1,BLUE,BRONZE,1,JUNGLE,102,48.57,False,ChristPrice#NA1,BLUE,BRONZE,1,MID,90,56.9,False,The Virtuo5o#NA1,BLUE,BRONZE,1,ADC,21,47.06,False,imcxx#NA1,BLUE,BRONZE,3,SUPPORT,63,42.31,False,BloodPop#NA1,RED,SILVER,4,TOP,36,47.62,False,FE Homage#NA1,RED,BRONZE,3,JUNGLE,59,57.14,False,WhoMyYou#NA1,RED,SILVER,3,MID,131,51.28,False,Tobio#Hina,RED,IRON,1,ADC,22,60.0,False,FE Littlepip#NA1,RED,BRONZE,3,SUPPORT,267,62.5,False
CIwPbX19FDcLaIXKuz5FFnryBsYA3PVE2cgzg3txkWs=,14.21.630.3012,True,GodofMelons#9081,BLUE,BRONZE,1,TOP,875,47.54,False,awooooooooooooga#awoga,BLUE,BRONZE,1,JUNGLE,233,52.94,False,Xiaotian#NA9,BLUE,UNRANKED,0,MID,777,70.0,False,F1ZZ 0N UR FAC3#7113,BLUE,BRONZE,2,ADC,67,40.48,False,Shy Simp#NA1,BLUE,BRONZE,3,SUPPORT,267,28.57,False,BloodPop#NA1,RED,SILVER,4,TOP,82,47.62,False,IG Influencer#NA1,RED,SILVER,4,JUNGLE,9,49.46,False,Tobio#Hina,RED,IRON,1,MID,517,60.0,False,Hypę#NA1,RED,UNRANKED,0,ADC,145,33.33,False,Veles#God,RED,UNRANKED,0,SUPPORT,24,33.33,False
CIwPbX19FDfHmxOw4dnTf_9Iqbjlz0eZatMt1_mq1i8=,14.21.630.3012,False,BloodPop#NA1,BLUE,SILVER,4,TOP,82,47.62,False,freshlyb0y#NA1,BLUE,BRONZE,2,JUNGLE,56,61.43,False,Tobio#Hina,BLUE,IRON,1,MID,517,60.0,False,pringusdingus#123,BLUE,BRONZE,1,ADC,523,46.38,False,Julie Tequila#NA1,BLUE,BRONZE,2,SUPPORT,37,42.86,False,RagingChicken#NA69,RED,UNRANKED,0,TOP,17,39.13,False,AnosVoldigoad096#BTC,RED,UNRANKED,0,JUNGLE,234,66.67,False,00WingZero#NA1,RED,BRONZE,1,MID,777,46.46,False,PineapplePie#1017,RED,SILVER,4,ADC,81,73.33,False,BOMBS HAVE GLUE#NA1,RED,BRONZE,4,SUPPORT,25,85.0,False
CIwPbX19FDeFRdX4Op7fx3bYuE5Tvnyra4WRXvuo20s=,14.21.630.3012,True,GoldenExp#NA1,BLUE,BRONZE,1,TOP,86,54.44,False,BloodPop#NA1,BLUE,SILVER,4,JUNGLE,56,47.62,False,Tobio#Hina,BLUE,IRON,1,MID,238,60.0,False,EzRealEasyZ#NA1,BLUE,BRONZE,3,ADC,202,52.83,False,girthusmaximus55#1984,BLUE,BRONZE,2,SUPPORT,26,50.0,False,SkyPlank#NA1,RED,UNRANKED,0,TOP,106,14.29,False,wks#NA1,RED,BRONZE,2,JUNGLE,32,51.85,False,Maggie Lindemann#PRNIA,RED,BRONZE,1,MID,127,20.0,False,Waynetrain24#NA1,RED,UNRANKED,0,ADC,360,27.27,False,Mort#ahhh,RED,SILVER,4,SUPPORT,201,22.22,False
CIwPbX19FDfnYX4Y_pgtHk4cVVolXn6sodRF84ArAXs=,14.21.630.3012,False,BloodPop#NA1,BLUE,SILVER,4,TOP,82,47.62,False,TF YiangZhi#THICC,BLUE,BRONZE,4,JUNGLE,5,51.22,True,bufuu#d1e,BLUE,UNRANKED,0,MID,55,57.89,False,Tobio#Hina,BLUE,IRON,1,ADC,81,60.0,False,SamirasBlade#NAH,BLUE,BRONZE,2,SUPPORT,555,60.0,False,blackacid#8520,RED,UNRANKED,0,TOP,17,0,False,fulldamagehorsey#NA1,RED,UNRANKED,0,JUNGLE,234,0,False,sicko63#NA1,RED,BRONZE,1,MID,13,63.33,True,PrimeEiko#NA1,RED,SILVER,3,ADC,498,41.18,False,Bomb NewJeans#NAE,RED,BRONZE,4,SUPPORT,497,45.16,False
CIwPbX19FDfCwTjQquifHqh9N5G9sYEnRDJscL5b9gI=,14.21.630.3012,True,BloodPop#NA1,BLUE,SILVER,4,TOP,82,47.62,False,SnapChatDicPic#NA1,BLUE,BRONZE,3,JUNGLE,48,52.27,False,Tobio#Hina,BLUE,IRON,1,MID,517,60.0,False,Beletald#NA1,BLUE,IRON,1,ADC,202,60.0,False,Coryigon#NA1,BLUE,BRONZE,3,SUPPORT,350,51.52,False,CatInTheHat#DRZUS,RED,UNRANKED,0,TOP,92,29.41,False,notprtrained#human,RED,IRON,1,JUNGLE,234,49.67,False,authenticdomina#NA1,RED,UNRANKED,0,MID,61,60.0,False,iLrMarshall#NA1,RED,BRONZE,2,ADC,498,50.0,False,mandysauce#NA1,RED,BRONZE,3,SUPPORT,37,44.32,True
CIwPbX19FDc219fKAzRmfVRxHGW1tvlVORvieeopEw4=,14.21.629.951,True,xpjlukinx#NA1,BLUE,BRONZE,3,TOP,23,12.5,False,Basically Vayne#NA1,BLUE,BRONZE,1,JUNGLE,17,52.25,False,TwinkKing#NA1,BLUE,BRONZE,2,MID,115,54.43,False,DarkAngel364#NA1,BLUE,UNRANKED,0,ADC,81,0,False,Anime999#1581,BLUE,BRONZE,1,SUPPORT,117,60.87,False,BloodPop#NA1,RED,SILVER,4,TOP,82,47.62,False,hyperion#Sen,RED,BRONZE,2,JUNGLE,234,62.5,False,Tobio#Hina,RED,IRON,1,MID,777,60.0,False,slylee#NA1,RED,BRONZE,1,ADC,901,47.74,False,JerryTheFat#NA1,RED,BRONZE,3,SUPPORT,16,51.28,False
CIwPbX19FDdGfWXYmhN7RqXfVg9AXtC5V4gQo5_SbT8=,14.21.629.951,False,Get Weezerd#NA1,BLUE,SILVER,4,TOP,67,39.47,False,melona#F4Q,BLUE,UNRANKED,0,JUNGLE,56,40.0,False,AceKyrios#Ace,BLUE,BRONZE,2,MID,517,37.04,False,Mearengurus#NA1,BLUE,SILVER,4,ADC,145,49.58,False,kuxika#670,BLUE,BRONZE,2,SUPPORT,12,46.81,False,BloodPop#NA1,RED,UNRANKED,0,TOP,82,47.62,False,Wasizzzz#1818,RED,BRONZE,3,JUNGLE,11,49.22,False,Tobio#Hina,RED,IRON,1,MID,42,60.0,False,Berrymilk#0305,RED,SILVER,2,ADC,202,49.43,False,Aileron#NA1,RED,BRONZE,3,SUPPORT,61,48.15,False
CIwPbX19FDdnRxSKOtaCIeSd1esxE-iqKk3KqUL3GHs=,14.22.635.4945,False,informous#NA1,BLUE,IRON,2,TOP,10,44.12,False,ßad#69690,BLUE,IRON,3,JUNGLE,163,47.67,False,Zuraxle#NA1,BLUE,IRON,4,MID,99,0,False,Kakashi#4331,BLUE,IRON,1,ADC,901,0,False,RobertRoss#5625,BLUE,IRON,3,SUPPORT,201,45.45,False,Rotting Rocks#rotrk,RED,IRON,4,TOP,57,37.5,False,upper decky#minn,RED,IRON,4,JUNGLE,17,45.61,False,Jukk0#NA1,RED,IRON,1,MID,157,25.0,False,OPKjpg#3169,RED,IRON,4,ADC,51,50.0,False,noobhebrewheimer#NA1,RED,IRON,3,SUPPORT,74,45.83,False
CIwPbX19FDejW_bBpJxJehY-B96LT1iEcWbw0yws_7I=,14.22.635.4945,False,Vuks12#NA1,BLUE,BRONZE,4,TOP,82,48.05,False,upper decky#minn,BLUE,IRON,4,JUNGLE,19,45.61,False,Jukk0#NA1,BLUE,IRON,1,MID,157,25.0,False,Mako#zoom,BLUE,IRON,1,ADC,202,52.63,False,monkefunky23906#2621,BLUE,IRON,3,SUPPORT,111,35.0,False,Balenciaga#akeno,RED,BRONZE,4,TOP,67,44.74,True,MrWenberg#NA1,RED,IRON,3,JUNGLE,17,46.15,False,jkjk9122#NA1,RED,BRONZE,4,MID,711,47.12,False,som1Original#NA1,RED,UNRANKED,0,ADC,51,0,False,Mongoose#Mongy,RED,BRONZE,4,SUPPORT,54,52.63,False
CIwPbX19FDeDzgKMpxc5RiS_aKAPrVuSl61JOw68W7g=,14.22.635.4945,False,Jace Xanthos#NA1,BLUE,IRON,3,TOP,2,48.89,False,YeddieStoneCold#1023,BLUE,IRON,4,JUNGLE,64,40.74,False,SMOKER420#5724,BLUE,IRON,4,MID,777,39.13,False,SolemnSolace#SoSo,BLUE,IRON,3,ADC,81,55.56,False,IMZETRICKY#6079,BLUE,IRON,4,SUPPORT,223,0,False,lukabu#2075,RED,IRON,3,TOP,122,49.61,False,upper decky#minn,RED,IRON,4,JUNGLE,19,45.61,False,Jukk0#NA1,RED,IRON,1,MID,69,25.0,False,Andypanda15#NA1,RED,IRON,4,ADC,222,42.42,False,Sof#mommy,RED,IRON,4,SUPPORT,99,46.51,False
CIwPbX19FDepeLT6IP1QShDzuOXmmrB9jh248hgj_XU=,14.22.635.4945,True,Magic#6745,BLUE,IRON,4,TOP,82,33.33,False,upper decky#minn,BLUE,IRON,4,JUNGLE,19,45.61,False,Jukk0#NA1,BLUE,IRON,1,MID,69,25.0,False,WilliamAftonRizz#NA1,BLUE,IRON,3,ADC,222,43.42,False,N0LE#5892,BLUE,IRON,2,SUPPORT,99,50.89,False,Phelgi#NA1,RED,IRON,3,TOP,223,49.46,False,19dr4#bruh,RED,IRON,4,JUNGLE,122,46.67,False,PsychoticAngel#NA1,RED,IRON,2,MID,84,47.41,False,Mebzy10#NA1,RED,IRON,4,ADC,21,46.94,False,Sharkbang#NA1,RED,IRON,4,SUPPORT,902,55.36,False
CIwPbX19FDfEOaDX2ca67lFW4i4XhwvpY28IbQ2qloc=,14.22.635.4945,True,SSjKaze#1994,BLUE,IRON,3,TOP,83,49.43,False,upper decky#minn,BLUE,IRON,4,JUNGLE,20,45.61,False,Jukk0#NA1,BLUE,IRON,1,MID,157,25.0,False,SorrkSTKZ#NA1,BLUE,UNRANKED,0,ADC,67,0,False,VikingPanda10#NA1,BLUE,UNRANKED,0,SUPPORT,45,0,False,wafflingtrack#queer,RED,IRON,3,TOP,122,54.55,False,youyouandyouuuuu#NA1,RED,BRONZE,4,JUNGLE,245,50.22,False,Cyansy#NA1,RED,IRON,4,MID,142,41.38,False,Keikire#NA1,RED,IRON,4,ADC,22,37.5,False,snowbunnies4all#999,RED,IRON,4,SUPPORT,89,42.03,False
CIwPbX19FDcLDrVCWMts8OCOxqEbEH3cp9T4yS0aKt0=,14.22.635.4945,False,shadester#NA1,BLUE,IRON,4,TOP,41,38.78,False,upper decky#minn,BLUE,IRON,4,JUNGLE,19,45.61,False,Jukk0#NA1,BLUE,IRON,1,MID,101,25.0,False,apôllô#NA1,BLUE,IRON,4,ADC,51,50.0,False,Borbinson #NA1,BLUE,IRON,2,SUPPORT,223,72.73,False,DatKidAstro#3390,RED,IRON,3,TOP,799,47.71,False,flash986#3922,RED,IRON,2,JUNGLE,35,56.25,False,Brand Carries#NA1,RED,IRON,2,MID,14,38.89,False,Ollidanoob11#4071,RED,IRON,4,ADC,202,35.48,False,AlistairXB#0913,RED,BRONZE,4,SUPPORT,910,40.0,False
CIwPbX19FDelu2LeMWnj_xxKarmo4e_Vw8wQT1CADpU=,14.22.635.4945,False,SoftPretzl#4883,BLUE,IRON,4,TOP,875,46.15,False,brian2228#NA1,BLUE,IRON,4,JUNGLE,27,26.67,False,GOOBTER#GOOB,BLUE,IRON,4,MID,221,44.83,False,Broskeeetz209#8164,BLUE,IRON,2,ADC,910,49.23,False,zee#1812,BLUE,IRON,4,SUPPORT,518,43.4,False,Zeco1150#NA1,RED,IRON,3,TOP,6,75.0,False,upper decky#minn,RED,IRON,4,JUNGLE,19,45.61,False,Jukk0#NA1,RED,IRON,1,MID,157,25.0,False,Spocona2kula13#3822,RED,IRON,4,ADC,81,40.0,False,Bludspila#420,RED,IRON,4,SUPPORT,44,41.25,False
CIwPbX19FDe2jb7oLmxaKLtgx7HCvM9XhycdBbuj7H4=,14.22.635.4945,False,Karth Nightprey#NA1,BLUE,IRON,2,TOP,36,37.5,False,LDARbeforeROPE#NA1,BLUE,IRON,4,JUNGLE,24,43.75,False,kapichis#lmao,BLUE,IRON,3,MID,39,43.59,False,GoDSpeeDGDS#NA1,BLUE,IRON,4,ADC,17,40.82,False,HiddenPants#4649,BLUE,IRON,3,SUPPORT,22,44.72,False,FireMonkey#7660,RED,UNRANKED,0,TOP,122,42.86,False,upper decky#minn,RED,IRON,4,JUNGLE,20,45.61,False,Jukk0#NA1,RED,IRON,1,MID,69,25.0,False,PumpkynKing#1337,RED,UNRANKED,0,ADC,222,40.0,False,IHaveBigHands#5clck,RED,IRON,3,SUPPORT,147,52.38,False
CIwPbX19FDfNQUYCFrU5gH1S3SArCX9HrLSq5TBwTPg=,14.22.635.4945,True,TheBeaterOfMeat#NA1,BLUE,IRON,4,TOP,24,45.16,False,Shacos not there#NA1,BLUE,IRON,2,JUNGLE,106,49.59,False,McLurg#NA1,BLUE,BRONZE,4,MID,8,44.89,True,daft ninja#NA1,BLUE,IRON,4,ADC,222,35.56,False,princesspea#444,BLUE,IRON,4,SUPPORT,57,48.48,False,Ignitar#9842,RED,IRON,3,TOP,223,40.0,False,upper decky#minn,RED,IRON,4,JUNGLE,19,45.61,False,Jukk0#NA1,RED,IRON,1,MID,157,25.0,False,TBTheOverThinker#NA1,RED,IRON,4,ADC,15,40.98,False,SirNotAppearing#0402,RED,IRON,3,SUPPORT,412,40.5,False
CIwPbX19FDeA4ce5tODj_HG0BBiTDyAURRzT34hVg1s=,14.22.635.4945,True,Harley74412#NA1,BLUE,IRON,2,TOP,99,54.55,False,upper decky#minn,BLUE,IRON,4,JUNGLE,20,45.61,False,Jukk0#NA1,BLUE,IRON,1,MID,157,25.0,False,Supreme Kai#0001,BLUE,IRON,4,ADC,202,29.07,False,MrVeteranTeacher#1522,BLUE,IRON,3,SUPPORT,82,48.89,False,CherriBomb3003#knght,RED,IRON,4,TOP,223,49.69,False,Flaker#9311,RED,IRON,4,JUNGLE,245,30.17,False,xxBUCKSAWxx#NA1,RED,IRON,4,MID,799,47.52,False,Shidalee#42069,RED,BRONZE,4,ADC,134,49.13,False,MYNAMEWASTAKENWT#NA1,RED,IRON,3,SUPPORT,21,38.89,False
CIwPbX19FDfWLFQ6jtW2szs2-Rge37g7yLUHwaNt_bo=,14.22.635.4945,False,AiyaOdile#2084,BLUE,IRON,1,TOP,82,34.62,False,PHACIALZ#PHACE,BLUE,IRON,1,JUNGLE,106,50.47,False,Deliciousness101#NA1,BLUE,BRONZE,4,MID,103,50.71,False,jankycheese#janky,BLUE,IRON,3,ADC,51,44.44,False,PittedAlways#6969,BLUE,BRONZE,4,SUPPORT,432,55.05,False,DaBoomdaddy#NA1,RED,BRONZE,4,TOP,122,45.5,False,ˆZIONˆ#NA1,RED,BRONZE,4,JUNGLE,17,45.56,False,Mone Reed#NA1,RED,IRON,1,MID,99,51.16,False,ßløodyƒęąrs#NA1,RED,BRONZE,4,ADC,29,49.12,False,HopelessWildfire#NA1,RED,IRON,3,SUPPORT,143,20.0,False
CIwPbX19FDeEStpWoioA6IKaM5xbO0_laG2FFQ_W0QI=,14.22.635.4945,False,unishaicle#NA1,BLUE,BRONZE,4,TOP,240,48.57,False,Dorans Plug#BPLUG,BLUE,IRON,2,JUNGLE,234,50.0,False,Nigiri#loool,BLUE,IRON,4,MID,777,44.9,False,GoodForTheSeoul#NA1,BLUE,BRONZE,4,ADC,202,54.76,False,bokchoyspecialss#9700,BLUE,IRON,2,SUPPORT,57,46.51,False,PittedAlways#6969,RED,IRON,1,TOP,41,55.05,False,Panties 0n Head#1740,RED,BRONZE,4,JUNGLE,32,49.6,False,Lady0fLuminosity#NA1,RED,IRON,3,MID,103,35.29,False,Darth Yi#NA1,RED,IRON,2,ADC,222,33.33,False,The one514#NA1,RED,IRON,3,SUPPORT,267,0,False
CIwPbX19FDfhQZQrprB51BattlMQpQF7I16HSCFxMJ8=,14.22.635.4945,True,hesham#8041,BLUE,IRON,2,TOP,82,28.57,False,OnlyFrenchKiss#NA1,BLUE,IRON,4,JUNGLE,75,38.79,False,BloodFox#NA1,BLUE,IRON,1,MID,55,47.86,False,Suki no ito#NA1,BLUE,IRON,4,ADC,222,43.66,False,jackmccon#lmppp,BLUE,IRON,3,SUPPORT,99,50.0,False,Nuke#7633,RED,IRON,4,TOP,897,42.47,True,Havoc#1246,RED,IRON,2,JUNGLE,19,47.86,False,TIF7299#TIF,RED,UNRANKED,0,MID,142,52.63,False,Orakaii#NA1,RED,IRON,2,ADC,18,43.7,False,PittedAlways#6969,RED,BRONZE,4,SUPPORT,432,55.05,False
CIwPbX19FDfWZrelKhVbVKJ5XoDvAlVazYiNrkl74rY=,14.22.635.4945,False,trackpadG0D#NA1,BLUE,BRONZE,3,TOP,240,48.28,False,zyxl#swoon,BLUE,BRONZE,4,JUNGLE,102,50.0,False,LilDuddus#8105,BLUE,IRON,3,MID,517,46.15,False,Egginator77#NA1,BLUE,BRONZE,3,ADC,64,20.0,False,PittedAlways#6969,BLUE,IRON,1,SUPPORT,53,55.05,False,o0o0o0oof#oof,RED,IRON,1,TOP,114,66.67,True,Asqueeze#OTF4L,RED,BRONZE,3,JUNGLE,19,50.0,False,Jp2Kool#Cool,RED,SILVER,4,MID,910,46.6,False,AllAnim3Jok3r#4242,RED,UNRANKED,0,ADC,21,0,False,N199WithGuns#CRAZY,RED,BRONZE,3,SUPPORT,16,47.37,False
CIwPbX19FDcXYDBXC9SG9dyVy7aqYIiORWPx9urikiQ=,14.22.635.4945,True,Zephyr#SHELF,BLUE,BRONZE,4,TOP,54,38.1,False,Hudakalaka11#NA1,BLUE,BRONZE,2,JUNGLE,20,62.5,False,Cyclades#9969,BLUE,BRONZE,4,MID,901,60.0,False,Bedimer#NA1,BLUE,BRONZE,1,ADC,99,51.55,False,Eutropoius#NA1,BLUE,BRONZE,4,SUPPORT,143,51.31,False,Ianbard Thawne#NA1,RED,IRON,2,TOP,27,49.21,False,Oops AllBerries#NA1,RED,SILVER,4,JUNGLE,106,54.55,False,YE QUI#china,RED,BRONZE,4,MID,91,38.1,False,Egginator77#NA1,RED,BRONZE,3,ADC,157,20.0,False,PittedAlways#6969,RED,BRONZE,4,SUPPORT,12,55.05,False
CIwPbX19FDf8H4o1O6O2daDvGoNWZrWNjkfnQlIaPDY=,14.22.635.4945,False,NeptunesWraith#8033,BLUE,BRONZE,4,TOP,516,44.32,False,Favio Justo#NA1,BLUE,BRONZE,4,JUNGLE,131,50.33,False,2012 jeremy lin#LAL,BLUE,BRONZE,4,MID,517,48.45,True,bust her cherry#6052,BLUE,BRONZE,4,ADC,523,50.66,False,PittedAlways#6969,BLUE,BRONZE,4,SUPPORT,53,55.05,False,DevyDev2823#NA1,RED,BRONZE,4,TOP,17,52.7,False,N0XXX#NA1,RED,BRONZE,3,JUNGLE,799,45.59,False,SaturnNox#NA1,RED,BRONZE,4,MID,61,48.42,True,NikoClapz#8295,RED,IRON,2,ADC,51,25.0,False,GODleech#NA1,RED,BRONZE,3,SUPPORT,99,53.66,False
